map,disablebounds;


















spawnpoint,playerC,0,70,-1900,0,1,0,0;
custom,cuboid,ice1,2,0.4,2,1,1,1,1,2,2,0,58,-1900,0,1,0,0;


custom,cuboid,metal4,9,9,2,1,1,1,1,0.9,0.9,0,60,-2000,0,1,0,0;

custom,cuboid,metal4,9,9,2,1,1,1,1,0.9,0.9,0,60,2000,0,1,0,0;

custom,cuboid,metal4,9,1,400,1,1,1,1,0.9,40,0,100,0,0,1,0,0;
custom,cuboid,metal4,9,1,400,1,1,1,1,0.9,40,0,20,0,0,1,0,0;
custom,cuboid,metal4,9,1,400,1,1,1,1,0.9,40,40,60,0,1,1,0,0;
custom,cuboid,metal4,9,1,400,1,1,1,1,0.9,40,-40,60,0,1,1,0,0;

racing,startcuboid,9,9,2,0,60,-1800,0,1,0,0;
racing,checkpointcuboid,9,9,0.8,0,60,-200,0,1,0,0;
racing,endcuboid,9,9,2,0,60,1800,0,1,0,0;

custom,cuboid,ice1,9.5,1.5,3,1,1,1,1,9.5,3,0,100,-1800,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,3,1,1,1,1,9.5,3,0,20,-1800,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,3,1,1,1,1,9.5,3,40,60,-1800,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,3,1,1,1,1,9.5,3,-40,60,-1800,1,1,0,0;

custom,cuboid,default,9.6,1.6,2.1,1,0,0,0,9.6,2.1,0,100,-1800,0,1,0,0;
custom,cuboid,default,9.6,1.6,2.1,1,0,0,0,9.6,2.1,0,20,-1800,0,1,0,0;
custom,cuboid,default,9.6,1.6,2.1,1,0,0,0,9.6,2.1,40,60,-1800,1,1,0,0;
custom,cuboid,default,9.6,1.6,2.1,1,0,0,0,9.6,2.1,-40,60,-1800,1,1,0,0;

custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,-1600,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,-1600,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,-1600,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,-1600,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,-1400,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,-1400,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,-1400,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,-1400,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,-1200,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,-1200,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,-1200,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,-1200,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,-1000,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,-1000,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,-1000,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,-1000,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,-800,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,-800,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,-800,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,-800,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,-600,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,-600,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,-600,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,-600,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,-400,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,-400,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,-400,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,-400,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,-200,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,-200,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,-200,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,-200,1,1,0,0;








custom,cuboid,ice1,9.5,1.5,42,1,1,1,1,9.5,42,0,100,200,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,42,1,1,1,1,9.5,42,0,20,200,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,42,1,1,1,1,9.5,42,40,60,200,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,42,1,1,1,1,9.5,42,-40,60,200,1,1,0,0;








custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,600,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,600,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,600,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,600,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,800,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,800,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,800,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,800,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,1000,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,1000,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,1000,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,1000,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,1200,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,1200,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,1200,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,1200,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,1400,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,1400,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,1400,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,1400,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,100,1600,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,0,20,1600,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,40,60,1600,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,1,1,1,1,1,9.5,1,-40,60,1600,1,1,0,0;


custom,cuboid,ice1,9.5,1.5,3,1,1,1,1,9.5,3,0,100,1800,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,3,1,1,1,1,9.5,3,0,20,1800,0,1,0,0;
custom,cuboid,ice1,9.5,1.5,3,1,1,1,1,9.5,3,40,60,1800,1,1,0,0;
custom,cuboid,ice1,9.5,1.5,3,1,1,1,1,9.5,3,-40,60,1800,1,1,0,0;

custom,cuboid,default,9.6,1.6,2.1,1,0,0,0,9.6,2.1,0,100,1800,0,1,0,0;
custom,cuboid,default,9.6,1.6,2.1,1,0,0,0,9.6,2.1,0,20,1800,0,1,0,0;
custom,cuboid,default,9.6,1.6,2.1,1,0,0,0,9.6,2.1,40,60,1800,1,1,0,0;
custom,cuboid,default,9.6,1.6,2.1,1,0,0,0,9.6,2.1,-40,60,1800,1,1,0,0;

custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,-1600,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,-1600,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,-1600,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,-1600,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,-1400,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,-1400,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,-1400,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,-1400,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,-1200,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,-1200,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,-1200,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,-1200,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,-1000,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,-1000,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,-1000,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,-1000,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,-800,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,-800,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,-800,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,-800,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,-600,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,-600,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,-600,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,-600,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,-400,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,-400,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,-400,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,-400,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,-200,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,-200,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,-200,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,-200,1,1,0,0;








custom,cuboid,stone6,9.6,1.6,41.9,1,0.5,0.2,0,9.6,41.9,0,100,200,0,1,0,0;
custom,cuboid,stone6,9.6,1.6,41.9,1,0.5,0.2,0,9.6,41.9,0,20,200,0,1,0,0;
custom,cuboid,stone6,9.6,1.6,41.9,1,0.5,0.2,0,9.6,41.9,40,60,200,1,1,0,0;
custom,cuboid,stone6,9.6,1.6,41.9,1,0.5,0.2,0,9.6,41.9,-40,60,200,1,1,0,0;

racing,killcuboid,9.7,1.7,41.8,0,100,200,0,1,0,0;
racing,killcuboid,9.7,1.7,41.8,0,20,200,0,1,0,0;
racing,killcuboid,9.7,1.7,41.8,40,60,200,1,1,0,0;
racing,killcuboid,9.7,1.7,41.8,-40,60,200,1,1,0,0;



custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,600,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,600,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,600,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,600,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,800,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,800,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,800,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,800,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,1000,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,1000,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,1000,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,1000,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,1200,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,1200,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,1200,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,1200,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,1400,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,1400,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,1400,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,1400,1,1,0,0;


custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,100,1600,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,0,20,1600,0,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,40,60,1600,1,1,0,0;
custom,cuboid,default,9.6,1.6,0.9,1,0,0,0,9.6,0.9,-40,60,1600,1,1,0,0;

custom,cuboid,default,9,4,0.8,1,0.5,0.85,1,1.125,0.5,0,120,-1600,0,1,0,0,rmo:0,120,-1600,0,75,-1600,30;
custom,cuboid,default,9,4,0.8,1,0.5,0.85,1,1.125,0.5,0,0,-1600,0,1,0,0,rmo:0,0,-1600,0,45,-1600,30;

custom,cuboid,default,4,9,0.8,1,0.5,0.85,1,0.5,1.125,40,60,-1200,0,1,0,0,rmo:40,60,-1200,20,60,-1200,20;
custom,cuboid,default,4,9,0.8,1,0.5,0.85,1,0.5,1.125,-40,60,-1200,0,1,0,0,rmo:-40,60,-1200,-20,60,-1200,20;
custom,cuboid,default,9,4,0.8,1,0.5,0.85,1,1.125,0.5,0,100,-1200,0,1,0,0,rmo:0,100,-1200,0,80,-1200,20;
custom,cuboid,default,9,4,0.8,1,0.5,0.85,1,1.125,0.5,0,20,-1200,0,1,0,0,rmo:0,20,-1200,0,40,-1200,20;

custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,75,95,-1000,0,1,0,0,rmo:75,95,-1000,30,95,-1000,40;
custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,75,75,-1000,0,1,0,0,rmo:75,75,-1000,30,75,-1000,40;
custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,75,55,-1000,0,1,0,0,rmo:75,55,-1000,30,55,-1000,40;
custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,75,35,-1000,0,1,0,0,rmo:75,35,-1000,30,35,-1000,40;
custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,65,85,-1000,0,1,0,0,rmo:65,85,-1000,20,85,-1000,40;
custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,65,65,-1000,0,1,0,0,rmo:65,65,-1000,20,65,-1000,40;
custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,65,45,-1000,0,1,0,0,rmo:65,45,-1000,20,45,-1000,40;
custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,65,25,-1000,0,1,0,0,rmo:65,25,-1000,20,25,-1000,40;
custom,cuboid,default,6,1,0.8,1,0.5,0.85,1,0.75,0.125,-65,95,-1000,0,1,0,0,rmo:-65,95,-1000,-20,95,-1000,40;
