custom,cuboid,default,134,5,134,1,0,0,0,1,1,0,5,0,0,0,0,0;


//blackcube;
custom,cuboid,default,0.2,121,130.8,1,0,0,0,1.0,1.0,654,605,0,0,0,0,0;
custom,cuboid,default,0.2,121,130.8,1,0,0,0,1.0,1.0,-654,605,0,0,0,0,0;

custom,cuboid,default,130.8,121,0.2,1,0,0,0,1.0,1.0,0,605,654,0,0,0,0;
custom,cuboid,default,130.8,121,0.2,1,0,0,0,1.0,1.0,0,605,-654,0,0,0,0;

custom,cuboid,default,130.8,0.2,130.8,1,0,0,0,1.0,1.0,0,1210,0,0,0,0,0;

custom,arc90,default,30,242,30,1,0,0,0,1.0,1.0,-557.5,459.8,-562,0,0,0,0;
custom,arc90,default,30,242,30,1,0,0,0,1.0,1.0,557.5,459.8,562,0,1,0,0;

custom,arc90,default,30,242,30,1,0,0,0,1.0,1.0,-562,459.8,557.5,0,0.7071068,0,0.7071068;
custom,arc90,default,30,242,30,1,0,0,0,1.0,1.0,562,459.8,-557.5,0,0.7071068,0,-0.7071068;

//circles;

custom,tube,default,83.3,0.1388,83.3,1,0.95,0.95,0.5,1.0,1.0,9,-0.05,18.3,0,0,0,0;
custom,cylinder,default,25,0.05,25,1,0.95,0.95,0.5,1.0,1.0,0,-0.1,0,0,0,0,0;


//MagentaSpawn;

custom,sphere,default,2,2,2,1,1,0.784,1,1.0,1.0,599.1,573.36,120,0,0,0,0;
custom,tube,default,5,0.1,5,1,1,0.392,1,1.0,1.0,600,575,120,0,0,0,0;

custom,sphere,default,2,2,2,1,1,0.784,1,1.0,1.0,599.1,623.36,40,0,0,0,0;
custom,tube,default,5,0.1,5,1,1,0.392,1,1.0,1.0,600,625,40,0,0,0,0;

custom,sphere,default,2,2,2,1,1,0.784,1,1.0,1.0,599.1,623.36,-40,0,0,0,0;
custom,tube,default,5,0.1,5,1,1,0.392,1,1.0,1.0,600,625,-40,0,0,0,0;

custom,sphere,default,2,2,2,1,1,0.784,1,1.0,1.0,599.1,573.36,-120,0,0,0,0;
custom,tube,default,5,0.1,5,1,1,0.392,1,1.0,1.0,600,575,-120,0,0,0,0;

spawnpoint,playerM,600,585.8,120,0,0.7071068,0,-0.7071068;
spawnpoint,playerM,600,635.8,40,0,0.7071068,0,-0.7071068;
spawnpoint,playerM,600,635.8,-40,0,0.7071068,0,-0.7071068;
spawnpoint,playerM,600,585.8,-120,0,0.7071068,0,-0.7071068;

//CyanSpawn;

custom,sphere,default,2,2,2,1,0.784,1,1,1.0,1.0,-600.9,573.36,120,0,0,0,0;
custom,tube,default,5,0.1,5,1,0.392,1,1,1.0,1.0,-600,575,120,0,0,0,0;

custom,sphere,default,2,2,2,1,0.784,1,1,1.0,1.0,-600.9,623.36,40,0,0,0,0;
custom,tube,default,5,0.1,5,1,0.392,1,1,1.0,1.0,-600,625,40,0,0,0,0;

custom,sphere,default,2,2,2,1,0.784,1,1,1.0,1.0,-600.9,623.36,-40,0,0,0,0;
custom,tube,default,5,0.1,5,1,0.392,1,1,1.0,1.0,-600,625,-40,0,0,0,0;

custom,sphere,default,2,2,2,1,0.784,1,1,1.0,1.0,-600.9,573.36,-120,0,0,0,0;
custom,tube,default,5,0.1,5,1,0.392,1,1,1.0,1.0,-600,575,-120,0,0,0,0;


spawnpoint,playerC,-600,585.8,120,0,0.7071068,0,0.7071068;
spawnpoint,playerC,-600,635.8,40,0,0.7071068,0,0.7071068;
spawnpoint,playerC,-600,635.8,-40,0,0.7071068,0,0.7071068;
spawnpoint,playerC,-600,585.8,-120,0,0.7071068,0,0.7071068;

//gas;
custom,cylinder,default,1.4,0.08,1.4,0,1,1,1,1.0,1.0,0,600,0,0,0,0,0;
base,aot_supply,default,1,1,1,0,1,1,1,1.0,1.0,0,600.2,0,0,0,0,0;


custom,cylinder,default,0.15,0.5,0.15,0,1,1,1,1.0,1.0,5.5,605.2,0,0,0,0,0;
custom,cylinder,default,0.15,0.5,0.15,0,1,1,1,1.0,1.0,2.75,605.2,-4.763,0,0,0,0;
custom,cylinder,default,0.15,0.5,0.15,0,1,1,1,1.0,1.0,-2.75,605.2,-4.763,0,0,0,0;
custom,cylinder,default,0.15,0.5,0.15,0,1,1,1,1.0,1.0,-5.5,605.2,0,0,0,0,0;
custom,cylinder,default,0.15,0.5,0.15,0,1,1,1,1.0,1.0,-2.75,605.2,4.763,0,0,0,0;
custom,cylinder,default,0.15,0.5,0.15,0,1,1,1,1.0,1.0,2.75,605.2,4.763,0,0,0,0;

custom,cylinder,default,1.4,0.08,1.4,0,1,1,1,1.0,1.0,0,610.4,0,0,0,0,0;

//stars;

custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-599,864,-520,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-595,570,278,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-592,726,-171,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-587,387,333,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-586,102,292,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-581,557,-377,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-579,188,-554,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-578,476,-550,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-565,438,-214,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-562,908,-558,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-561,931,76,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-559,325,-422,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-557,761,-230,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-553,59,110,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-549,244,-245,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-546,268,-321,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-545,1078,-271,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-542,1069,382,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-537,397,-373,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-535,508,-507,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-533,365,148,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-528,924,-323,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-527,1089,372,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-523,191,-158,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-522,130,589,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-518,246,-289,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-513,205,-84,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-512,911,-65,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-511,470,-144,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-510,1033,-416,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-509,804,57,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-500,1016,-324,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-499,55,-495,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-497,1087,-258,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-493,1055,569,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-492,405,220,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-485,469,-525,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-482,111,476,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-481,866,151,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-473,801,-16,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-471,169,-566,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-470,515,-75,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-467,102,-279,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-466,689,103,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-460,609,-271,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-458,75,-51,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-457,496,-331,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-454,846,251,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-453,712,168,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-451,851,-511,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-450,983,259,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-448,218,584,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-439,783,390,0,0,0,0;
custom,sphere,default,1.5,1.5,1.5,1,1,1,0.7,1.0,1.0,-436,965,-58,0,0,0,0;
