spawnpoint,playerC,229.4426,991.569,295.7342,0,0,0,1;
custom,cylinder,metal1,0.5,0.1,0.5,1,1,1,1,0.1,0.1,229.4426,589.9697,295.7342,0,0,0,1;
racing,checkpointsphere,0.024,0.024,0.024,229.4426,592.7695,295.7342,0,0.9486833,0,0.3162278;
custom,cuboid,stone4,4,1.6,1,1,1,1,1,1,0.5,165.4426,598.7695,287.7342,0,0,0,1;
custom,cuboid,stone4,4,1.6,1,1,1,1,1,1,0.5,255.4426,598.2695,304.7342,0,0,0,1;
custom,cuboid,stone4,4,1.6,1,1,1,1,1,1,0.5,255.4426,598.2695,285.7342,0,0,0,1;
custom,cuboid,stone4,5,1.6,0.5,1,1,1,1.2,1,0.6,211.4426,598.2695,297.7342,0,0.1961161,0,0.9805807;
custom,cylinder,metal1,0.5,0.1,0.5,1,1,1,1,0.1,0.1,211.4426,589.7695,257.7342,0,0,0,1;
racing,checkpointsphere,0.03,0.03,0.03,211.4426,591.5693,257.7342,0,0.2873479,0,0.9578263;
custom,endprism,default,0.7,0.001,0.7,1,1,1,1,1,1,211.4426,585.7695,277.7342,-0.7071068,0,0,0.7071068;
base,aot_supply,default,0.001,0.001,0.001,1,1,1,1,1,1,210.9426,220.0693,298.535,0,0,0,1;
custom,cylinder,metal1,0.5,0.1,0.5,1,1,1,1,0.1,0.1,260.4426,591.2695,295.7342,0,0,0,1;
racing,checkpointcylinder,0.1,0.1,0.1,260.4426,593.0693,295.7342,0,0,0,1;
custom,tube,stone4,5,51,5,1,0,0,0,10,7,211.4426,398.7695,297.7342,0,0,0,1;
racing,killtube,5,57,5,211.4426,390.7695,297.7342,0,0,0,1;
custom,killtube,stone4,5.1,51,5.1,1,0,0,0,10,7,211.4426,398.7695,297.7342,0,0,0,1;
custom,killtube,stone4,4.9,51,4.9,1,0,0,0,10,7,211.4426,398.7695,297.7342,0,0,0,1;
custom,killtube,stone4,11.3,40,10.3,1,0,0,0,10,7,211.4426,440.7695,297.7342,0,0,0,1;
racing,killtube,11.4,40,10.4,211.4426,440.7695,297.7342,0,0,0,1;
custom,cuboid,stone4,10,0.3,1.5,1,0,0,0,3,0.25,211.4426,561.7695,297.7342,0,0.6689647,0,0.7432942;
custom,cuboid,stone4,10,0.3,1.5,1,0,0,0,3,0.25,211.4426,564.7695,297.7342,0,0.6246951,0,0.7808688;
custom,cuboid,stone4,10,0.3,1.5,1,0,0,0,3,0.25,211.4426,567.7695,297.7342,0,0.5734623,0,0.8192319;
custom,cuboid,stone4,10,0.3,1.5,1,0,0,0,3,0.25,211.4426,570.7695,297.7342,0,0.5144958,0,0.8574929;
