customb,house1,default,1,1,1,0,1,1,1,1,1,-121.9801,3.152536,-53.48367,0,0.6222878,0,0.7827886;
customb,house1,default,1,1,1,0,1,1,1,1,1,-22.86807,16.4853,-40.67449,0,0.6903678,0,0.7234586;
customb,house1,default,1,1,1,0,1,1,1,1,1,-19.45284,14.75588,17.19644,0,0.7008297,0,0.7133287;
customb,house1,default,1,1,1,0,1,1,1,1,1,-289.3801,4.441672,-541.1161,0,0.4006122,0,-0.9162477;
customb,arch1,default,1,1,1,0,1,1,1,1,1,-85.35229,24.61443,-44.08807,-0.1730602,0.6416019,0.07615221,0.7433695;
customb,house1,default,1,1,1,0,1,1,1,1,1,-105.7014,7.437611,16.47696,0,0.6488753,0,0.7608948;
customb,house1,default,1,1,1,0,1,1,1,1,1,62.89996,15.86878,10.16159,0,0.5792046,0,-0.8151823;
customb,house1,default,1,1,1,0,1,1,1,1,1,48.49295,16.33982,-48.12021,0,0.5756502,0,-0.8176962;
customb,house1,default,1,1,1,0,1,1,1,1,1,-178.3674,4.35279,0.4347828,0,0.6018493,0,0.7986097;
customb,house1,default,1,1,1,0,1,1,1,1,1,-195.0933,5.453436,-79.63762,0,0.5184356,0,0.8551167;
customb,house1,default,1,1,1,0,1,1,1,1,1,-245.6266,6.471546,-22.84278,0,0.5105772,0,0.8598319;
customb,house1,default,1,1,1,0,1,1,1,1,1,-261.0677,0.18024,-131.2309,0,0.2990786,0,0.9542285;
customb,house1,default,1,1,1,0,1,1,1,1,1,-307.043,1.569096,-68.40219,0,0.3391852,0,0.9407196;
customb,arch1,default,1,1,1,0,1,1,1,1,1,-232.1715,13.43548,-108.0286,0.1115683,-0.449087,-0.08514867,-0.8823962;
customb,house1,default,1,1,1,0,1,1,1,1,1,-215.9798,11.90906,75.27718,0,0.8524031,0,0.5228852;
customb,house1,default,1,1,1,0,1,1,1,1,1,-279.2664,8.56768,120.4324,0,0.907953,0,0.419072;
customb,house1,default,1,1,1,0,1,1,1,1,1,-137.0166,10.64353,56.83314,0,0.6554844,0,-0.7552087;
customb,house1,default,1,1,1,0,1,1,1,1,1,-235.2266,14.47307,190.6516,0,0.6418197,0,-0.7668556;
customb,house1,default,1,1,1,0,1,1,1,1,1,-158.6649,6.073069,178.3753,0,0.6418197,0,-0.7668556;
customb,house1,default,1,1,1,0,1,1,1,1,1,-85.11653,2.22989,139.7477,0,0.4266136,0,-0.904434;
customb,arch1,default,1,1,1,0,1,1,1,1,1,-193.6831,32.90292,113.0246,0,0.9456806,0,-0.3250971;
customb,arch1,default,1,1,1,0,1,1,1,1,1,-155.4408,26.65092,174.0114,0.02138476,0.9714134,0.08866554,-0.2191738;
