spawnpoint,playerC,-3667,6482.8,-17889,0,0,0,0;
custom,cylinder,metal1,0.5,0.1,0.5,1,1,1,1,0.1,0.1,-3667,6081.2,-17889,0,0,0,1;
([2]);
racing,checkpointsphere,0.024,0.024,0.024,-3667,6084,-17889,0,3,0,1;
([1]);
custom,cuboid,stone4,4,1.6,1,1,1,1,1,1,0.5,-3731,6090,-17897,0,0,0,1;
custom,cuboid,stone4,4,1.6,1,1,1,1,1,1,0.5,-3641,6089.5,-17880,0,0,0,1;
custom,cuboid,stone4,4,1.6,1,1,1,1,1,1,0.5,-3641,6089.5,-17899,0,0,0,1;
custom,cuboid,stone4,5,1.6,0.5,1,1,1,1.2,1,0.6,-3685,6089.5,-17887,0,0.2,0,1;
([2]);
custom,cylinder,metal1,0.5,0.1,0.5,1,1,1,1,0.1,0.1,-3685,6081,-17927,0,0,0,1;
([2]);
racing,checkpointsphere,0.03,0.03,0.03,-3685,6082.8,-17927,0,0.3,0,1;
([1]);
custom,endprism,default,0.7,0.001,0.7,1,1,1,1,1,1,-3685,6077,-17907,-1,0,0,1;
([2]);
base,aot_supply,default,0.001,0.001,0.001,0,1,1,1,1,1,-3685.5,5711.3,-17886.2,0,0,0,0;
custom,cylinder,metal1,0.5,0.1,0.5,1,1,1,1,0.1,0.1,-3636,6082.5,-17889,0,0,0,1;
([2]);
racing,checkpointcylinder,0.1,0.1,0.1,-3636,6084.3,-17889,0,0,0,1;
([1]);
custom,tube,stone4,5,51,5,0,0,0,0,10,7,-3685,5890,-17887,0,0,0,1;
racing,killtube,5,57,5,-3685,5882,-17887,0,0,0,1;
custom,killtube,stone4,5.1,51,5.1,0,0,0,0,10,7,-3685,5890,-17887,0,0,0,1;
custom,killtube,stone4,4.9,51,4.9,0,0,0,0,10,7,-3685,5890,-17887,0,0,0,1;
custom,killtube,stone4,11.3,40,10.3,0,0,0,0,10,7,-3685,5932,-17887,0,0,0,1;
racing,killtube,11.4,40,10.4,-3685,5932,-17887,0,0,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6053,-17887,0,0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6056,-17887,0,0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6059,-17887,0,0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6062,-17887,0,0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6065,-17887,0,0.5,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6068,-17887,0,0.4,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6071,-17887,0,0.3,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6074,-17887,0,0.2,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6077,-17887,0,0.1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6080,-17887,0,0,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,6023,-17887,0,-0.1,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,6026,-17887,0,-0.2,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,6029,-17887,0,-0.3,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,6032,-17887,0,-0.4,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,6035,-17887,0,-0.5,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,6038,-17887,0,-0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6041,-17887,0,-0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6044,-17887,0,-0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6047,-17887,0,-0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6050,-17887,0,-1,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5963,-17887,0,-0.1,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5966,-17887,0,-0.2,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5969,-17887,0,-0.3,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5972,-17887,0,-0.4,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5975,-17887,0,-0.5,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5978,-17887,0,-0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5981,-17887,0,-0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5984,-17887,0,-0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5987,-17887,0,-0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5990,-17887,0,-1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5993,-17887,0,0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5996,-17887,0,0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5999,-17887,0,0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6002,-17887,0,0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6005,-17887,0,0.5,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6008,-17887,0,0.4,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6011,-17887,0,0.3,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6014,-17887,0,0.2,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6017,-17887,0,0.1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,6020,-17887,0,0,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5903,-17887,0,-0.1,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5906,-17887,0,-0.2,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5909,-17887,0,-0.3,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5912,-17887,0,-0.4,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5915,-17887,0,-0.5,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5918,-17887,0,-0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5921,-17887,0,-0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5924,-17887,0,-0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5927,-17887,0,-0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5930,-17887,0,-1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5933,-17887,0,0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5936,-17887,0,0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5939,-17887,0,0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5942,-17887,0,0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5945,-17887,0,0.5,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5948,-17887,0,0.4,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5951,-17887,0,0.3,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5954,-17887,0,0.2,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5957,-17887,0,0.1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5960,-17887,0,0,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5840,-17887,0,0,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5843,-17887,0,-0.1,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5846,-17887,0,-0.2,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5849,-17887,0,-0.3,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5852,-17887,0,-0.4,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5855,-17887,0,-0.5,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5858,-17887,0,-0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5861,-17887,0,-0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5864,-17887,0,-0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5867,-17887,0,-0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5870,-17887,0,-1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5873,-17887,0,0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5876,-17887,0,0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5879,-17887,0,0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5882,-17887,0,0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5885,-17887,0,0.5,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5888,-17887,0,0.4,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5891,-17887,0,0.3,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5894,-17887,0,0.2,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5897,-17887,0,0.1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5900,-17887,0,0,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5720,-17887,0,0,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5723,-17887,0,-0.1,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5726,-17887,0,-0.2,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5729,-17887,0,-0.3,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5732,-17887,0,-0.4,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5735,-17887,0,-0.5,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5738,-17887,0,-0.6,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5741,-17887,0,-0.7,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5744,-17887,0,-0.8,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5747,-17887,0,-0.9,0,1;
custom,cuboid,stone4,16,0.3,1.5,0,0,0,0,3,0.25,-3685,5750,-17887,0,-1,0,1;
custom,cuboid,stone4,14,0.3,1.5,0,0,0,0,3,0.25,-3685,5753,-17887,0,0.9,0,1;
custom,cuboid,stone4,14,0.3,1.5,0,0,0,0,3,0.25,-3685,5756,-17887,0,0.8,0,1;
custom,cuboid,stone4,14,0.3,1.5,0,0,0,0,3,0.25,-3685,5759,-17887,0,0.7,0,1;
custom,cuboid,stone4,14,0.3,1.5,0,0,0,0,3,0.25,-3685,5762,-17887,0,0.6,0,1;
custom,cuboid,stone4,14,0.3,1.5,0,0,0,0,3,0.25,-3685,5765,-17887,0,0.5,0,1;
custom,cuboid,stone4,14,0.3,1.5,0,0,0,0,3,0.25,-3685,5768,-17887,0,0.4,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5771,-17887,0,0.3,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5774,-17887,0,0.2,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5777,-17887,0,0.1,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5780,-17887,0,0,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5783,-17887,0,-0.1,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5786,-17887,0,-0.2,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5789,-17887,0,-0.3,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5792,-17887,0,-0.4,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5795,-17887,0,-0.5,0,1;
custom,cuboid,stone4,12,0.3,1.5,0,0,0,0,3,0.25,-3685,5798,-17887,0,-0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5801,-17887,0,-0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5804,-17887,0,-0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5807,-17887,0,-0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5810,-17887,0,-1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5813,-17887,0,0.9,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5816,-17887,0,0.8,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5819,-17887,0,0.7,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5822,-17887,0,0.6,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5825,-17887,0,0.5,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5828,-17887,0,0.4,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5831,-17887,0,0.3,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5834,-17887,0,0.2,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5837,-17887,0,0.1,0,1;
custom,cuboid,stone4,10,0.3,1.5,0,0,0,0,3,0.25,-3685,5840,-17887,0,0,0,1;
(STAGE2);
